username	all	month	week
0010fedde8e61cad5b049da6df8b5a	0.720010080645	0.789467592593	0.690972222222
0037c93a19a7e90580086b462ba11b	0.76807735426	0.730671296296	0.562996031746
005b1e0298bde6b726156aefb8d88c	0.708796296296	0.862152777778	0.868551587302
00ad591e46eb6f3d8c474d9de9e219	0.587301587302	0.152314814815	0.521825396825
00b602879b6f7d7e1d4223325e0cb2	0.824129188713	0.762731481481	0.671626984127
00f189f7091248c825f8dda0bc9d49	0.80788248982	0.862268518519	0.875992063492
0110f75c4a9998776f39d0ce7e5393	0.747299382716	0.88900462963	0.813492063492
012a5e138f69d2f344b9dceb7363e5	0.922786896745	0.928472222222	0.884920634921
01384258ba14c9f69775c93d5f37f7	0.771908068783	0.959027777778	0.775297619048
014813ebd3e875e031adf6ab717acc	0.759492243867	0.583912037037	0.16121031746
0149cde16952c52bd38550ba4e5c56	0.763413242009	0.883449074074	0.669146825397
0192d71b149f60e98272b3ad3daf05	0.913194444444	0.922685185185	0.918154761905
01b55a9e2a33743a3b956085974184	0.81087962963	0.2375	0.719742063492
01b752d455e97e5dd2262d339f2187	0.691666666667	0.748148148148	0.796626984127
01b913754e34bbac2a17afbc398702	0.856966145833	0.736805555556	0.84375
01bead0797b27df58534edb513d875	0.747222222222	0.721064814815	0.591765873016
01e5981deb68fca20a5df8afbb10c6	0.811443236715	0.822106481481	0.936507936508
01eac40da88f4124f77c4bef560296	0.757341269841	0.570833333333	0.756448412698
02316efb6bd3b6b4e0c66c76e6670e	0.702666234888	0.447916666667	0.289186507937
024ede0dc5e2ba4f3a1e3ac0c1d00c	0.869043209877	0.859837962963	0.875496031746
02fbc27420b2c30e451b2457f22141	0.775943396226	0.916550925926	0.840773809524
03acb838245a4a8759ae578654a02d	0.742842636268	0.494328703704	0.424107142857
03cbecdd10fc110f944598e0be40b1	0.736093921892	0.937731481481	0.806051587302
03def3ff5d97bbdcecbebc24127abe	0.824019220642	0.626388888889	0.445436507937
03eb449d4c70f8e3ac56103ac73c3b	0.715773809524	0.934375	0.821428571429
040725d6b140acf2a397cb0c73cc2b	0.822683239963	0.788078703704	0.729662698413
040b5924471555190718af6c85ae10	0.841351010101	0.757638888889	0.738095238095
04aef4dcc900428dc3149ae225c946	0.730505952381	0.622222222222	0.656746031746
04c637a3275db3424633c54380e9bb	0.838293650794	0.886574074074	0.681051587302
050c1a0fbce7016e7f4bc80db4ad48	0.649510732323	0.979398148148	0.85119047619
051c4d11b73e0c746f541900c8a77f	0.786851415094	0.590972222222	0.192956349206
0524d3d80b1ef3c1f3461e4be79e09	0.881423611111	0.895601851852	0.850694444444
05b481f82201b046c2a4041e8dad58	0.733791035354	0.763425925926	0.745535714286
072062ba13057f86f01b973e5816b2	0.891838972431	0.9	0.858630952381
075472ff830f0af299002eb58e6752	0.902069160998	0.741782407407	0.737103174603
076684ac117a69a4f0f4fa38ba7cdf	0.842729726172	0.970138888889	0.880952380952
078a07fe7678b6a753c0bad493a079	0.865011415525	0.902893518519	0.753968253968
07be9cae12e7949a3ea091a234d30f	0.832083333333	0.941435185185	0.834821428571
07d5c8ad8d738a25a840a40c9d8567	0.0426268861454	0.0025462962963	0.00297619047619
08862c9bfd746af55266a0dab423a3	0.833875338753	0.751851851852	0.684027777778
08c9c0c7ba6315bc25d4be42e96d9d	0.853251689189	0.821527777778	0.78125
092e4a55b080633e10d512ac718172	0.620827950043	0.559259259259	0.72371031746
0960992a602ba4ababb0331904686e	0.249040340592	0.881597222222	0.861607142857
09679e915f616fb92325199e5eb09e	0.811946733822	0.798148148148	0.660714285714
096ca3311db697f8649ffe05fe4aeb	0.81001984127	0.863888888889	0.816964285714
0989cbd4366827c00dfdd714109fee	0.503162202381	0.951157407407	0.809027777778
0a15406a2bb22146ff38112a069d21	0.546011586453	0.122106481481	0.584821428571
0a1e9fe959e71b8726bf4624f01aed	0.503128275681	0.244791666667	0.37003968254
0a8af9c3266e85424f0f19ca680571	0.867481203008	0.940856481481	0.874503968254
0aca27d8606603a5b724ecadc22a12	0.68515625	0.508796296296	0.592261904762
0ad5b9d4e167262984c32d1b739a5d	0.705952380952	0.709027777778	0.730158730159
0b350ff713362a4c43a66efb96e47d	0.708561020036	0.682986111111	0.407242063492
0b584953b03fae23902b345e51bb98	0.0436830873843	0.0	0.00297619047619
0b7ba47fa2c9b9f0120d25c0656d14	0.792671319797	0.950578703704	0.93253968254
0bb00fb47c91337b042f26ba1fcc22	0.581597222222	0.65775462963	0.00793650793651
0c4cfdbb19a269d483fa8170afa096	0.467013888889	0.0	0.133432539683
0c6e83d875bd1a9d891b72b4cf358a	0.534751647834	0.808912037037	0.885912698413
0c8329883df3990ffe40fb7ca7fc91	0.738425925926	0.802199074074	0.644345238095
0d22a9a924a511c3888cc7dc59d323	0.784722222222	0.819328703704	0.939484126984
0d34a9c298e491e364adc6a82056e8	0.857377163596	0.871412037037	0.696428571429
0e674a8cdc99b4816f9bd9477e4319	0.75900997151	0.576273148148	0.387896825397
0e9ffb39e292afbec5f8fc9a7ef940	0.676244075829	0.794675925926	0.768353174603
0ebb14c18a7366e828db8ef5052b86	0.815067693744	0.906481481481	0.800595238095
0ecf374e2e49e4b3983a6145a433d0	0.921610449735	0.928240740741	0.847222222222
0f8003dce10027e9cf358d6dc6e090	0.343500363108	0.0	0.223214285714
0fc773ac1322afc1e275c2486d5130	0.340277777778	0.0142361111111	0.327876984127
0ff4e370c221cd71bbb1f892c60cfd	0.872607376284	0.886921296296	0.698908730159
10162ae7e8d39aabc535f260d596f1	0.795101950355	0.742592592593	0.673115079365
1074f7c8efee6dc8bbc5ec7ad89442	0.857952172097	0.927083333333	0.884920634921
1101d4b240dd25ec1725b0eee37bf9	0.663703461315	0.949537037037	0.891369047619
114af4b3b47ec6a36e17a2c7a44749	0.794409430439	0.787152777778	0.797123015873
116c64689e15f67f238379893587f2	0.726038538539	0.757523148148	0.448412698413
11deada43ef9fcff5e3a4cdbd29963	0.787716384863	0.82349537037	0.833829365079
12150671b05423a52425cab27bb5ee	0.779307498057	0.9375	0.795634920635
12a468a2789185eb88d10d2160d12f	0.825727513228	0.732291666667	0.612103174603
12ec66058d1902e7b7ec6ab28cf856	0.817381996658	0.888194444444	0.503472222222
1312d7f4ed5089cb37d85c47288231	0.702182539683	0.556018518519	0.618055555556
135624cea737bee42fbaa1b91a56fc	0.68289792769	0.944675925926	0.8125
137346e57b98d9b78c0c9f7c0edb93	0.778416168411	0.692013888889	0.825396825397
140a53a7ca90e8018e99cee7761c30	0.810711279461	0.761921296296	0.705357142857
142fc4bd88dc6f5e96f49ff024e4ec	0.722638888889	0.827314814815	0.835813492063
1452e644c322e803452995cb466305	0.838092672414	0.858217592593	0.783234126984
1497ed40af9414459957bf370466cb	0.811982401656	0.775810185185	0.619047619048
14e5ece50e7aa32f9a974ccf35719b	0.743830605159	0.748148148148	0.917658730159
15209c0121564c1f89dd96179707c3	0.862331081081	0.877777777778	0.796130952381
15371c9c6324dc77d718fa94b69529	0.76851295406	0.783564814815	0.77380952381
15743b1b080bf672596da610d00522	0.857903719397	0.79525462963	0.772817460317
157b03b07c622c8adbc4232b441438	0.895632716049	0.877893518519	0.835813492063
1582c5dc0c4bed6d277da665db1260	0.871707375479	0.859143518519	0.861607142857
15caec931071ea566748bbf5f0b6a4	0.928787094548	0.908680555556	0.866567460317
15f2df470e3660b75fc76925e70232	0.766745580808	0.859953703704	0.717261904762
16270299b26539feb47cdb2f1b81cf	0.484837962963	0.310069444444	0.561011904762
163729952ae9eecf139845baeda371	0.496172839506	0.220023148148	0.340277777778
16d4312521b2cbdee64e6644e29054	0.754485852312	0.778356481481	0.757936507937
16e1e49fb51e7886e7973e39d51bbd	0.699521604938	0.474768518519	0.674603174603
1706fecc0f36ebbc5e7a105b64eccf	0.724566867125	0.186226851852	0.103670634921
178cd45409e49eae1f52c0f2479980	0.626804641813	0.815162037037	0.826884920635
17fdf471bc7fedcda1e565f951e638	0.87442862166	0.914583333333	0.856646825397
189b5ff48a2a5ddd241f9587423918	0.817333877996	0.89375	0.884920634921
18f1ad912b698ada34ddaf73678e5e	0.822189922481	0.920717592593	0.773313492063
198c5029e3aa7630cc1b62b85b2d74	1.03235479798	0.273726851852	1.1369047619
1a45c5172c06d063072dace5b7c12c	0.778339460784	0.778587962963	0.625992063492
1a876510d7aee92aca3989ee1c0020	0.921829071135	0.938078703704	0.849206349206
1aa53fe649e203726706595320da98	0.641369047619	0.571990740741	0.388888888889
1b450d42aa1574f5375f7d22565ffd	0.819688967136	0.79525462963	0.869543650794
1cb738c0f3b3b4a9d0064df62bb0be	0.188380636071	0.000115740740741	0.0183531746032
1cf9e655ad98382c92980c5fccf7e2	0.767394179894	0.856712962963	0.815476190476
1d0007d1f90993f448eff6a973d70b	0.820716873706	0.865625	0.809523809524
1d569ff8e413a5a44af0db94fdcbd0	0.928487654321	0.954861111111	0.87003968254
1d98a2b2caefa464459bad263d0026	0.725802277433	0.628587962963	0.633928571429
1e0fd9b2eb490d5ce303e3bd148a8a	0.645517676768	0.51724537037	0.826388888889
1e275e63cbe172d04d568e9c2b00ba	0.816910215903	0.903472222222	0.815476190476
1e43f70bd61756b4ad90be547c2dae	0.834777046784	0.864236111111	0.695436507937
1e83f6581e6d124029fca7bca4a810	0.712962962963	0.885185185185	0.78621031746
1fb7b5227d1e86236c22bafa7dacf6	0.898433607374	0.944675925926	0.86755952381
2002b7fae73b3eca6e54399e231067	0.844618055556	0.84837962963	0.813492063492
201a11f9ba14943dc59a6842ef2801	0.865808823529	0.888078703704	0.785714285714
211b6739fcda42309d57863bd80675	0.664783149895	0.403703703704	0.681547619048
21b91932c984bcd105d8bfe0b1d2de	0.807652417027	0.936574074074	0.833829365079
21def8d368b0157881c98e3d8860d5	0.733329020014	0.668518518519	0.652777777778
227db7cd007131836760f19c7b7c78	0.896143353175	0.843634259259	0.581349206349
2292e6ec7b01aa33f35b5dff6e1ebe	0.750283446712	0.658796296296	0.81001984127
22bd2149bacd368a2c15296578fd9a	0.34375	0.734490740741	0.822420634921
2314f392747213c7bcd883946743c2	0.90234375	0.260185185185	0.947420634921
232517602fe9040fa388f406b002f0	0.613431831066	0.480324074074	0.710317460317
23dd7c56cecf52554c32c44420bec9	0.559895833333	0.279398148148	0.170634920635
23f01897b465a7e603f716d49e58bb	0.787735155791	0.851736111111	0.862103174603
247952eb8303632c158ffa0185c065	0.634614124738	0.928125	0.835317460317
248cc5548c7e8f5f890b3a071c1ba6	0.78862654321	0.822916666667	0.513888888889
24e34142bb64641866b5ddac3567d4	0.553908934708	0.0918981481481	0.0545634920635
2568524213837a25d893463c3e02b6	0.6783203125	0.527430555556	0.331845238095
25dafd7aa2afd3ae1355a6d2905415	0.512878787879	0.950462962963	0.872023809524
260b1811305b777f3f074424cf9773	0.825142450142	0.847800925926	0.830357142857
2612582acc667696579bd50a625a21	0.809260292659	0.642013888889	0.567956349206
261418f8843720adb17d079a5866ff	0.843766534392	0.758564814815	0.794146825397
26172f477396c59506067f828f607d	0.787731481481	0.936458333333	0.791666666667
2626d4ba091a17213934b2bc2ade22	0.791234567901	0.935069444444	0.840773809524
266213e72d60945871ecf595386754	0.844597868217	0.866666666667	0.818452380952
26a80f69682e6859e3324d9905ac0a	0.21378968254	0.0634259259259	0.488591269841
26f7bfaf9ccc7ec0687a74046569c4	0.858949829932	0.717824074074	0.700396825397
2742b26665773e09b399c51ca40458	0.759763993317	0.741319444444	0.556051587302
27710178670c87859379846ec567e5	0.753472222222	0.918865740741	0.822916666667
283f2a07e4c293ade421a601083f02	0.841574074074	0.685185185185	0.664186507937
286b602673da039be5e4e381794827	0.65765610652	0.651041666667	0.785714285714
28b76d7b7879d364321f164df5169f	0.783613445378	0.899074074074	0.81498015873
29a4acfa71049cc2d3c12077c84c3b	0.808460421206	0.624189814815	0.47371031746
29c3c037f92f147ea0bfe044d5d0e6	0.57729261796	0.27349537037	0.493055555556
29d07c9c3db687d13720b5041d5139	0.913159013605	0.952430555556	0.889880952381
2a1d84bf3acff54b04018ec2c2cae0	0.877893518519	0.858333333333	0.869543650794
2a75a5cf8d766c3ebb6c4bc3d91bd1	0.403691520468	0.591898148148	0.657242063492
2b8ead75b7a5ab690c49be08382131	0.703183709071	0.961689814815	0.895337301587
2b937865069e56c50ccc98527b30c6	0.509057971014	0.671527777778	0.886904761905
2c4ad2fe7726d1a9e2c60bc58be868	0.653068475452	0.789236111111	0.574900793651
2c75f7f2d59ea06a68eb6a5eccf506	0.896400226757	0.930208333333	0.883928571429
2ca74215fa58afd6a48bfbead67b44	0.853640572391	0.850694444444	0.459325396825
2cd86f43b624fde6aea30f342d7134	0.287681878307	0.289699074074	0.363095238095
2d9bfbf3510280cc6304eb2cce71f2	0.809619633838	0.825231481481	0.792658730159
2df75edc6ef23015d5d9f13545d123	0.850486111111	0.815740740741	0.729662698413
2e13d3dbcba3c995f3d4e7bd8844c5	0.696000393082	0.715277777778	0.708829365079
2e47fa671e11cc8ec8f6d4101c4784	0.888625592417	0.883333333333	0.803075396825
2e53326fde758db89d75d0d61d6f50	0.299903959811	0.103587962963	0.0714285714286
2e698af616897dcedd12bac96d52c9	0.485880726698	0.600115740741	0.481150793651
2e92408051913cc1066f76c91c9246	0.858309990663	0.750347222222	0.710317460317
2ee79bd64eb6fd582412913120ad70	0.864840534979	0.919675925926	0.851686507937
2f15d3bd91a32935519d45ea9effe0	0.341168091168	0.191319444444	0.450396825397
2f540efac9718c0314eb6f43388cbf	0.87484375	0.966203703704	0.915674603175
2f5d97c14ca5124deef98fbb38c10a	0.824364797262	0.711342592593	0.631944444444
2f9fb993277606841171c769e47c52	0.754875886525	0.835648148148	0.690476190476
2fe8a3f09a1561db10604355b47bc8	0	0.0	0.0
30383e7d47ff768d56639c31ac2664	0.74927662037	0.927546296296	0.937996031746
3044a6ce0970427e59010f8fc8b8bc	0.750933706816	0.674884259259	0.739087301587
30b639aa61a5ea9037774f851b16f3	0.71482898715	0.546064814815	0.482638888889
32b4aad9a60113cf1f73fac012bef8	0.433350271003	0.836689814815	0.343253968254
330a17cd6f11ce92d79c642e9132a9	0.718936846039	0.198263888889	0.217261904762
331f9e3859ae7f3c457498d423d29d	0.541837832551	0.42974537037	0.851686507937
3433b99ae15eac12218463b6a2c117	0.763139978214	0.891782407407	0.381448412698
34c6ca6846047dd7a16aedd505ed4e	0.933366402116	0.95150462963	0.761904761905
35e29024ff6586014bddd2d16474ac	0.806150793651	0.76724537037	0.74255952381
362e35a74ec6ac238b4116ce95ff08	0.900364877589	0.896412037037	0.77876984127
3661fe3f6451eb631e9a37fb21ed27	0.75456871345	0.554166666667	0.71378968254
367957424898f30094a313a8dfe7ed	0.831299603175	0.703472222222	0.824404761905
367af08c71cb526ad42fc65714dec9	0.90449669967	0.820717592593	0.923115079365
3684bb92bf3e6b7bdbc07e848e9c6e	0.682120500782	0.709606481481	0.823412698413
368b8fa5cee89784e638e23e23f4a8	0.577682783019	0.822800925926	0.836805555556
3702251168421e1e17f16bc14cc7a6	0.762611373166	0.724074074074	0.839285714286
3753661a9d5b3a60897999d4fedded	0.808292137476	0.642013888889	0.433035714286
3782b301e15c952cbc19c1c98bee8a	0.90744498557	0.915972222222	0.881448412698
37b9b7bef58c02f4ecf382b5c9366d	0.849298747277	0.875231481481	0.808531746032
37f80b468799ef85995ea8431bb1ef	0.803240740741	0.0	0.688492063492
384a17127de114847970a3accf8f38	0.837053571429	0.873263888889	0.800099206349
389105942a8148a593ebe1bb8ec479	0.632274384113	0.477199074074	0.558035714286
38d593e48ff7254140a3516f02bc6f	0.63878968254	0.221527777778	0.236607142857
39d989611b9294da384d69912ba0fb	0.722790948276	0.657175925926	0.949404761905
39f8e26908212e0bd80b8e7a2014e1	0.743661175711	0.811689814815	0.729662698413
3b90be27df40f32c6f1f3d8b34ea6f	0.870471014493	0.491666666667	0.752976190476
3b9194dec36dff72dc00e4b2a38961	0.464330808081	0.100694444444	0.298115079365
3b958d2e045398f77baedcbf3410b6	0.793202457265	0.696759259259	0.597222222222
3b97be8c17009b0f933af5041bf982	0.71626984127	0.772569444444	0.815476190476
3bdaddbaa33208d5987909fba41dc2	0.656813672439	0.725347222222	0.815972222222
3cba761e8adea6632fd1b01d026948	0.533854166667	0.453703703704	0.428571428571
3cbba23994505ea5c4c6d3d93d9c22	0.865382251721	0.757407407407	0.88244047619
3cbde49e16775b9f840cfb5654ac04	0.7775	0.541782407407	0.740575396825
3cc372c34293a12a4747de441ba91a	0.560013717421	0.591435185185	0.586805555556
3ccd1cf7d78652fbfed174be249a1c	0.7484077655	0.687615740741	0.443452380952
3d71aec0c923af40af2105bbf44545	0.85109508547	0.540162037037	0.84623015873
3d7bb56b5b2156f800712593cfa44e	0.898410493827	0.934722222222	0.84126984127
3d806b3dbbc8dd51661daa79035744	0.682365543735	0.933217592593	0.896825396825
3d884974d32a29cc3585f687a5de2d	0.264928955453	0.0	0.000496031746032
3e003ad85a725fca24569f18f7fdb5	0.638005424063	0.726041666667	0.398313492063
3e2de6b182eae6ba165e0af0fdab66	0.809980936819	0.926851851852	0.684027777778
3e538816528192d5c787ef8caee3c7	0.719693732194	0.40462962963	0.510912698413
3e92f03679bb05403db2e0a5098a9b	0.861574074074	0.854398148148	0.734623015873
3f100b77dd1bf84507cc7c7411acf4	0.0106289272505	0.879398148148	0.872023809524
3fad705f411f95d3eaa321ea511dbf	0.619988207547	0.885532407407	0.641369047619
3fae5400215adabd7c5eff79e258c0	0.87620923162	0.807291666667	0.678571428571
3fb49e441674eaf31c46fa84f9960b	0.829622281011	0.715046296296	0.731150793651
404ed02d74afccd6699c02c6a182c9	0.722269463341	0.638773148148	0.62003968254
40de514ca63dbefed1dfd2fbe7d1ee	0.39786546339	0.890740740741	0.889384920635
41286bf5b22e17d17c8ccbfe617399	0.689338235294	0.910416666667	0.727678571429
418b14e536c5119cb6d41b6e6195c5	0.642194887707	0.539814814815	0.293650793651
4254639ce45668bb82c7962eed2413	0.665092592593	0.638773148148	0.498015873016
42774ab3885240e894a8b41088f20b	0.639400028201	0.420717592593	0.389384920635
431dc968fe058912881be32802f819	0.815112433862	0.761689814815	0.670634920635
4394a7c1e6d8cece567469f09a22fc	0.742271505376	0.910300925926	0.769841269841
439f25a873252e57dc53bf4ff48f39	0.743716931217	0.303240740741	0.931547619048
43c39b1685bb66fb14c792096f2f4d	0.739169973545	0.558680555556	0.407738095238
43da9ae6e7024bdca50048edf6bacc	0.00142820600273	0.0	0.0248015873016
44230ff5bb6f65b873a5c558d6f0d1	0.738447867299	0.536805555556	0.53373015873
4657af70565610d8993293f390719f	0.786856368564	0.621180555556	0.752976190476
465b4fc9166ea6ca592d9f80a6fc9c	0.658307613169	0.477199074074	0.393849206349
46ac353da40ca3d33ed959b510dd0b	0.808653846154	0.682407407407	0.737599206349
479a7c8b174b729035713037509a30	0.603179012346	0.876851851852	0.820436507937
48503c6935ae9ae6e6771cec843040	0.634803921569	0.875115740741	0.671130952381
4884d573f9c077520ec7cd8017eb66	0.267755681818	0.0	0.303571428571
48af4a10320be434da71b1ae045fd1	0.763951170902	0.592476851852	0.574900793651
4a0d38661564fcd2084fe5d0fbdef0	0.828241778774	0.47037037037	0.263888888889
4a486493d7b110787a61d718d60f29	0.862217881944	0.918055555556	0.893849206349
4bf81eae0bc7523d32b93cdefae5a5	0.198458672087	0.000115740740741	0.000496031746032
4c5574b887be4dce9858f537317a29	0.275633169935	0.0	0.184027777778
4ca7e7159c3873305be35f07cfe438	0.877173091459	0.935300925926	0.4375
4d7b612b1a80c29bdec61173152755	0.48163377193	0.464236111111	0.573412698413
4f684e79b5927c3709e9dad48e085e	0.787806919643	0.900462962963	0.767857142857
4fb5bb1f31cd836c4afe69eb46c4e5	0.795583333333	0.965856481481	0.885416666667
5049814dd0ad20183057c29e3de1b8	0.778709349593	0.869675925926	0.369047619048
505769fd337d823b318631a80921a6	0.785714285714	0.777546296296	0.774801587302
50a1d2b2f7a052598e08cfe384a5c1	0.5625	0.0	0.160714285714
50a23aaad145b0ad383bf75154f64c	0.0129324683965	0.000115740740741	0.000992063492063
511e64b56060885a3f3deba3fc9615	0.708251312336	0.787268518519	0.441468253968
516e5a0d3803b8a14d132d4d50e054	0.882068452381	0.966319444444	0.855158730159
518cfea2b595a9f40393ee5a019347	0.335468426501	0.597569444444	0.527777777778
51bbc59b59c49e7af848d5172ede97	0.859825937951	0.643402777778	0.491567460317
51f82152fc5766d5276106366b8a87	0.797415487421	0.513541666667	0.743055555556
520d976404a84906da23def41d8d18	0.800117924528	0.834490740741	0.778273809524
52abc212c35d14baad756836df8637	0.854946145125	0.853472222222	0.732638888889
52d685d3aae404e9eacdd610122b8a	0.867224880383	0.827430555556	0.541666666667
533c43f05f863b68dc308280b82820	0.937239583333	0.940162037037	0.878472222222
535140355ccbc04c7df08ecbb15c35	0.740031897927	0.64837962963	0.598214285714
53714fcb4f0e3d0b38e46c14c4def7	0.861774691358	0.74375	0.805555555556
53d04a5fdf4e70980d6b7a3445a323	0.88079455267	0.915509259259	0.774305555556
53d7e841681c11d27226549573afed	0.799752663623	0.934027777778	0.846726190476
53ff34c26d677b669e08d8f6b3b16b	0.863327752976	0.781365740741	0.68005952381
54952538d25f9855948aa42aa26d9f	0.701388888889	0.688541666667	0.389384920635
54b7e1a84c4dbf505485d92d9c3825	0.918823326432	0.952199074074	0.886408730159
55548757b3be0c39715ef6149c997b	0.746009535655	0.6	0.8125
55b6e3df71a9f475bbb5df01d3a191	0.775586569579	0.772916666667	0.499007936508
55d9bee3e49d81cd541710697e9dcb	0.5920781893	0.36087962963	0.633432539683
55e4ef1ebeb38d295d989862167519	0.781746031746	0.89837962963	0.830853174603
55ff472a7e33eca0f2296835b26297	0.912797619048	0.930555555556	0.828869047619
